name,va,file_offset
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileTitleUpdatedV1).RawReq,0x140d1e280,13752448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileTrashedV1).RawReq,0x140d1e2e0,13752544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2NoticeCommentAddV1).RawReq,0x140d1e340,13752640
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentIterator).Next,0x140d1e3a0,13752736
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentIterator).NextPageToken,0x140d1e6e0,13753568
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentReplyIterator).Next,0x140d1e700,13753600
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentReplyIterator).NextPageToken,0x140d1ea40,13754432
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileVersionIterator).Next,0x140d1ea60,13754464
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileVersionIterator).NextPageToken,0x140d1eda0,13755296
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileViewRecordIterator).Next,0x140d1edc0,13755328
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileViewRecordIterator).NextPageToken,0x140d1f100,13756160
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.New,0x140d1f120,13756192
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*exportTask).Create,0x140d1f5e0,13757408
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*exportTask).Download,0x140d1f840,13758016
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*exportTask).Get,0x140d1fb80,13758848
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).Copy,0x140d1fde0,13759456
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).CreateFolder,0x140d20040,13760064
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).CreateShortcut,0x140d202a0,13760672
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).Delete,0x140d20500,13761280
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).DeleteSubscribe,0x140d20760,13761888
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).Download,0x140d209c0,13762496
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).GetSubscribe,0x140d20d00,13763328
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).List,0x140d20f60,13763936
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).Move,0x140d211c0,13764544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).Subscribe,0x140d21420,13765152
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).TaskCheck,0x140d21680,13765760
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).UploadAll,0x140d218e0,13766368
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).UploadFinish,0x140d21be0,13767136
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).UploadPart,0x140d21e40,13767744
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).UploadPrepare,0x140d22140,13768512
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileComment).BatchQuery,0x140d223a0,13769120
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileComment).Create,0x140d22600,13769728
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileComment).Get,0x140d22860,13770336
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileComment).List,0x140d22ac0,13770944
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileComment).ListByIterator,0x140d22d20,13771552
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileComment).Patch,0x140d22ea0,13771936
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileCommentReply).Create,0x140d23100,13772544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileCommentReply).Delete,0x140d23360,13773152
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileCommentReply).List,0x140d235c0,13773760
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileCommentReply).ListByIterator,0x140d23820,13774368
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileCommentReply).Update,0x140d239a0,13774752
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileStatistics).Get,0x140d23c00,13775360
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileSubscription).Create,0x140d23e60,13775968
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileSubscription).Get,0x140d240a0,13776544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileSubscription).Patch,0x140d242e0,13777120
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileVersion).Create,0x140d24520,13777696
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileVersion).Delete,0x140d24780,13778304
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileVersion).Get,0x140d249e0,13778912
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileVersion).List,0x140d24c40,13779520
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileVersion).ListByIterator,0x140d24ea0,13780128
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileViewRecord).List,0x140d25020,13780512
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*fileViewRecord).ListByIterator,0x140d25280,13781120
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*importTask).Create,0x140d25400,13781504
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*importTask).Get,0x140d25660,13782112
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).BatchGetTmpDownloadUrl,0x140d258c0,13782720
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).Download,0x140d25b20,13783328
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).UploadAll,0x140d25e60,13784160
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).UploadFinish,0x140d26160,13784928
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).UploadPart,0x140d263c0,13785536
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).UploadPrepare,0x140d266c0,13786304
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*meta).BatchQuery,0x140d26920,13786912
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).Auth,0x140d26b80,13787520
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).BatchCreate,0x140d26de0,13788128
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).Create,0x140d27040,13788736
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).Delete,0x140d272a0,13789344
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).List,0x140d27500,13789952
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).TransferOwner,0x140d27760,13790560
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionMember).Update,0x140d279c0,13791168
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionPublic).Get,0x140d27c20,13791776
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionPublic).Patch,0x140d27e80,13792384
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionPublicPassword).Create,0x140d280e0,13792992
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionPublicPassword).Delete,0x140d28340,13793600
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*permissionPublicPassword).Update,0x140d285a0,13794208
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*user).RemoveSubscription,0x140d28800,13794816
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*user).Subscription,0x140d28a60,13795424
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*user).SubscriptionStatus,0x140d28cc0,13796032
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).UploadAll.WithFileUpload.func1,0x140d28f20,13796640
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*file).UploadPart.WithFileUpload.func1,0x140d28f40,13796672
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).UploadAll.WithFileUpload.func1,0x140d28f60,13796704
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*media).UploadPart.WithFileUpload.func1,0x140d28f80,13796736
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileResp.Error,0x140d28fa0,13796768
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileResp).Error,0x140d29040,13796928
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileResp.ErrorResp,0x140d29080,13796992
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileResp).ErrorResp,0x140d29120,13797152
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileResp.JSONUnmarshalBody,0x140d29160,13797216
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileResp).JSONUnmarshalBody,0x140d29280,13797504
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileResp.LogId,0x140d29340,13797696
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileResp).LogId,0x140d29420,13797920
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileResp.RequestId,0x140d294a0,13798048
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileResp).RequestId,0x140d29580,13798272
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileResp.Write,0x140d29600,13798400
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileResp).Write,0x140d29700,13798656
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CopyFileResp.Error,0x140d297a0,13798816
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CopyFileResp).Error,0x140d29840,13798976
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CopyFileResp.ErrorResp,0x140d29880,13799040
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CopyFileResp).ErrorResp,0x140d29920,13799200
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CopyFileResp.JSONUnmarshalBody,0x140d29960,13799264
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CopyFileResp).JSONUnmarshalBody,0x140d29a80,13799552
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CopyFileResp.LogId,0x140d29b40,13799744
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CopyFileResp).LogId,0x140d29c20,13799968
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CopyFileResp.RequestId,0x140d29ca0,13800096
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CopyFileResp).RequestId,0x140d29d80,13800320
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CopyFileResp.Write,0x140d29e00,13800448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CopyFileResp).Write,0x140d29f00,13800704
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFolderFileResp.Error,0x140d29fa0,13800864
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFolderFileResp).Error,0x140d2a040,13801024
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFolderFileResp.ErrorResp,0x140d2a080,13801088
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFolderFileResp).ErrorResp,0x140d2a120,13801248
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFolderFileResp.JSONUnmarshalBody,0x140d2a160,13801312
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFolderFileResp).JSONUnmarshalBody,0x140d2a280,13801600
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFolderFileResp.LogId,0x140d2a340,13801792
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFolderFileResp).LogId,0x140d2a420,13802016
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFolderFileResp.RequestId,0x140d2a4a0,13802144
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFolderFileResp).RequestId,0x140d2a580,13802368
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFolderFileResp.Write,0x140d2a600,13802496
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFolderFileResp).Write,0x140d2a700,13802752
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateShortcutFileResp.Error,0x140d2a7a0,13802912
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateShortcutFileResp).Error,0x140d2a840,13803072
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateShortcutFileResp.ErrorResp,0x140d2a880,13803136
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateShortcutFileResp).ErrorResp,0x140d2a920,13803296
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateShortcutFileResp.JSONUnmarshalBody,0x140d2a960,13803360
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateShortcutFileResp).JSONUnmarshalBody,0x140d2aa80,13803648
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateShortcutFileResp.LogId,0x140d2ab40,13803840
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateShortcutFileResp).LogId,0x140d2ac20,13804064
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateShortcutFileResp.RequestId,0x140d2aca0,13804192
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateShortcutFileResp).RequestId,0x140d2ad80,13804416
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateShortcutFileResp.Write,0x140d2ae00,13804544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateShortcutFileResp).Write,0x140d2af00,13804800
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileResp.Error,0x140d2afa0,13804960
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileResp).Error,0x140d2b040,13805120
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileResp.ErrorResp,0x140d2b080,13805184
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileResp).ErrorResp,0x140d2b120,13805344
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileResp.JSONUnmarshalBody,0x140d2b160,13805408
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileResp).JSONUnmarshalBody,0x140d2b280,13805696
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileResp.LogId,0x140d2b340,13805888
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileResp).LogId,0x140d2b420,13806112
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileResp.RequestId,0x140d2b4a0,13806240
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileResp).RequestId,0x140d2b580,13806464
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileResp.Write,0x140d2b600,13806592
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileResp).Write,0x140d2b700,13806848
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteSubscribeFileResp.Error,0x140d2b7a0,13807008
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteSubscribeFileResp).Error,0x140d2b840,13807168
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteSubscribeFileResp.ErrorResp,0x140d2b880,13807232
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteSubscribeFileResp).ErrorResp,0x140d2b920,13807392
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteSubscribeFileResp.JSONUnmarshalBody,0x140d2b960,13807456
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteSubscribeFileResp).JSONUnmarshalBody,0x140d2ba80,13807744
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteSubscribeFileResp.LogId,0x140d2bb40,13807936
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteSubscribeFileResp).LogId,0x140d2bc20,13808160
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteSubscribeFileResp.RequestId,0x140d2bca0,13808288
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteSubscribeFileResp).RequestId,0x140d2bd80,13808512
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteSubscribeFileResp.Write,0x140d2be00,13808640
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteSubscribeFileResp).Write,0x140d2bf00,13808896
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadFileResp.Error,0x140d2bfa0,13809056
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadFileResp).Error,0x140d2c060,13809248
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadFileResp.ErrorResp,0x140d2c0a0,13809312
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadFileResp).ErrorResp,0x140d2c160,13809504
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadFileResp.JSONUnmarshalBody,0x140d2c1a0,13809568
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadFileResp).JSONUnmarshalBody,0x140d2c2e0,13809888
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadFileResp.LogId,0x140d2c3a0,13810080
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadFileResp).LogId,0x140d2c4a0,13810336
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadFileResp.RequestId,0x140d2c520,13810464
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadFileResp).RequestId,0x140d2c620,13810720
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadFileResp.Write,0x140d2c6a0,13810848
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadFileResp).Write,0x140d2c7c0,13811136
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetSubscribeFileResp.Error,0x140d2c860,13811296
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetSubscribeFileResp).Error,0x140d2c900,13811456
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetSubscribeFileResp.ErrorResp,0x140d2c940,13811520
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetSubscribeFileResp).ErrorResp,0x140d2c9e0,13811680
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetSubscribeFileResp.JSONUnmarshalBody,0x140d2ca20,13811744
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetSubscribeFileResp).JSONUnmarshalBody,0x140d2cb40,13812032
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetSubscribeFileResp.LogId,0x140d2cc00,13812224
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetSubscribeFileResp).LogId,0x140d2cce0,13812448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetSubscribeFileResp.RequestId,0x140d2cd60,13812576
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetSubscribeFileResp).RequestId,0x140d2ce40,13812800
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetSubscribeFileResp.Write,0x140d2cec0,13812928
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetSubscribeFileResp).Write,0x140d2cfc0,13813184
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.MoveFileResp.Error,0x140d2d060,13813344
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*MoveFileResp).Error,0x140d2d100,13813504
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.MoveFileResp.ErrorResp,0x140d2d140,13813568
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*MoveFileResp).ErrorResp,0x140d2d1e0,13813728
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.MoveFileResp.JSONUnmarshalBody,0x140d2d220,13813792
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*MoveFileResp).JSONUnmarshalBody,0x140d2d340,13814080
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.MoveFileResp.LogId,0x140d2d400,13814272
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*MoveFileResp).LogId,0x140d2d4e0,13814496
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.MoveFileResp.RequestId,0x140d2d560,13814624
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*MoveFileResp).RequestId,0x140d2d640,13814848
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.MoveFileResp.Write,0x140d2d6c0,13814976
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*MoveFileResp).Write,0x140d2d7c0,13815232
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.SubscribeFileResp.Error,0x140d2d860,13815392
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*SubscribeFileResp).Error,0x140d2d8e0,13815520
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.SubscribeFileResp.ErrorResp,0x140d2d920,13815584
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*SubscribeFileResp).ErrorResp,0x140d2d9a0,13815712
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.SubscribeFileResp.JSONUnmarshalBody,0x140d2d9e0,13815776
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*SubscribeFileResp).JSONUnmarshalBody,0x140d2dae0,13816032
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.SubscribeFileResp.LogId,0x140d2dba0,13816224
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*SubscribeFileResp).LogId,0x140d2dc60,13816416
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.SubscribeFileResp.RequestId,0x140d2dce0,13816544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*SubscribeFileResp).RequestId,0x140d2dda0,13816736
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.SubscribeFileResp.Write,0x140d2de20,13816864
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*SubscribeFileResp).Write,0x140d2df20,13817120
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.TaskCheckFileResp.Error,0x140d2dfc0,13817280
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*TaskCheckFileResp).Error,0x140d2e060,13817440
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.TaskCheckFileResp.ErrorResp,0x140d2e0a0,13817504
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*TaskCheckFileResp).ErrorResp,0x140d2e140,13817664
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.TaskCheckFileResp.JSONUnmarshalBody,0x140d2e180,13817728
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*TaskCheckFileResp).JSONUnmarshalBody,0x140d2e2a0,13818016
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.TaskCheckFileResp.LogId,0x140d2e360,13818208
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*TaskCheckFileResp).LogId,0x140d2e440,13818432
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.TaskCheckFileResp.RequestId,0x140d2e4c0,13818560
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*TaskCheckFileResp).RequestId,0x140d2e5a0,13818784
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.TaskCheckFileResp.Write,0x140d2e620,13818912
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*TaskCheckFileResp).Write,0x140d2e720,13819168
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadAllFileResp.Error,0x140d2e7c0,13819328
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadAllFileResp).Error,0x140d2e860,13819488
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadAllFileResp.ErrorResp,0x140d2e8a0,13819552
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadAllFileResp).ErrorResp,0x140d2e940,13819712
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadAllFileResp.JSONUnmarshalBody,0x140d2e980,13819776
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadAllFileResp).JSONUnmarshalBody,0x140d2eaa0,13820064
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadAllFileResp.LogId,0x140d2eb60,13820256
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadAllFileResp).LogId,0x140d2ec40,13820480
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadAllFileResp.RequestId,0x140d2ecc0,13820608
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadAllFileResp).RequestId,0x140d2eda0,13820832
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadAllFileResp.Write,0x140d2ee20,13820960
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadAllFileResp).Write,0x140d2ef20,13821216
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadFinishFileResp.Error,0x140d2efc0,13821376
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadFinishFileResp).Error,0x140d2f060,13821536
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadFinishFileResp.ErrorResp,0x140d2f0a0,13821600
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadFinishFileResp).ErrorResp,0x140d2f140,13821760
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadFinishFileResp.JSONUnmarshalBody,0x140d2f180,13821824
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadFinishFileResp).JSONUnmarshalBody,0x140d2f2a0,13822112
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadFinishFileResp.LogId,0x140d2f360,13822304
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadFinishFileResp).LogId,0x140d2f440,13822528
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadFinishFileResp.RequestId,0x140d2f4c0,13822656
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadFinishFileResp).RequestId,0x140d2f5a0,13822880
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadFinishFileResp.Write,0x140d2f620,13823008
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadFinishFileResp).Write,0x140d2f720,13823264
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPartFileResp.Error,0x140d2f7c0,13823424
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPartFileResp).Error,0x140d2f840,13823552
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPartFileResp.ErrorResp,0x140d2f880,13823616
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPartFileResp).ErrorResp,0x140d2f900,13823744
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPartFileResp.JSONUnmarshalBody,0x140d2f940,13823808
